transaction_id,sender_id,receiver_id,amount,timestamp
TXN_LEGIT_0929,ACC_2224,ACC_1201,44.02,2026-01-09 06:00:00
TXN_LEGIT_0220,ACC_2834,ACC_1246,973.67,2026-01-09 04:00:00
TXN_LEGIT_0228,ACC_2869,ACC_1889,734.08,2026-01-27 06:00:00
TXN_LEGIT_0129,ACC_1466,ACC_1039,143.1,2026-01-05 23:00:00
TXN_LEGIT_0576,ACC_2273,ACC_2885,612.91,2026-01-17 19:00:00
TXN_LEGIT_0499,ACC_1814,ACC_1353,420.9,2026-01-20 09:00:00
TXN_LEGIT_0546,ACC_2060,ACC_1859,846.54,2026-01-26 00:00:00
TXN_LEGIT_0818,ACC_2566,ACC_2591,950.16,2026-01-04 21:00:00
TXN_LEGIT_0462,ACC_1107,ACC_2144,752.88,2026-02-06 17:00:00
TXN_LEGIT_0017,ACC_1782,ACC_2354,799.02,2026-02-11 09:00:00
TXN_LEGIT_0085,ACC_2601,ACC_1609,765.63,2026-02-09 03:00:00
TXN_LEGIT_0503,ACC_1609,ACC_2939,263.85,2026-01-02 09:00:00
TXN_LEGIT_0812,ACC_1206,ACC_2596,839.7,2026-01-25 17:00:00
TXN_LEGIT_0184,ACC_2978,ACC_1896,664.09,2026-01-13 21:00:00
TXN_LEGIT_0011,ACC_2383,ACC_1406,453.77,2026-01-14 15:00:00
TXN_LEGIT_0109,ACC_1091,ACC_2035,20.61,2026-02-14 02:00:00
TXN_LEGIT_0122,ACC_1047,ACC_1342,1063.93,2026-01-12 04:00:00
TXN_LEGIT_0439,ACC_1255,ACC_2470,174.6,2026-02-03 12:00:00
TXN_PAY_011,CORP_PAYROLL_DEPT,ACC_EMP_011,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0004,ACC_1163,ACC_2052,774.53,2026-01-18 04:00:00
TXN_LEGIT_0221,ACC_1104,ACC_2588,618.44,2026-01-29 17:00:00
TXN_LEGIT_0719,ACC_1886,ACC_1378,952.05,2026-01-02 03:00:00
TXN_LEGIT_0354,ACC_2473,ACC_2966,964.97,2026-02-03 06:00:00
TXN_LEGIT_0725,ACC_2346,ACC_2324,931.42,2026-02-05 17:00:00
TXN_LEGIT_0458,ACC_2830,ACC_1740,880.11,2026-01-17 10:00:00
TXN_LEGIT_0726,ACC_1710,ACC_1469,21.53,2026-01-09 07:00:00
TXN_LEGIT_0289,ACC_2614,ACC_1677,837.76,2026-02-15 16:00:00
TXN_LEGIT_0365,ACC_1371,ACC_1502,583.81,2026-01-20 23:00:00
TXN_LEGIT_0066,ACC_2358,ACC_1012,752.99,2026-01-06 04:00:00
TXN_LEGIT_0516,ACC_1494,ACC_2353,892.84,2026-01-28 19:00:00
TXN_LEGIT_0329,ACC_1470,ACC_2932,742.58,2026-01-17 01:00:00
TXN_LEGIT_0572,ACC_2336,ACC_2625,134.19,2026-01-22 01:00:00
TXN_LEGIT_0201,ACC_1377,ACC_1655,606.04,2026-01-22 10:00:00
TXN_LEGIT_0471,ACC_1945,ACC_2790,1143.89,2026-01-02 17:00:00
TXN_LEGIT_0496,ACC_1778,ACC_1451,494.25,2026-01-21 04:00:00
TXN_LEGIT_0605,ACC_1440,ACC_2044,515.86,2026-01-04 15:00:00
TXN_LEGIT_0837,ACC_1251,ACC_2967,235.7,2026-02-05 17:00:00
TXN_LEGIT_0065,ACC_1415,ACC_2782,1191.21,2026-01-17 08:00:00
TXN_LEGIT_0261,ACC_1940,ACC_2749,634.23,2026-01-20 15:00:00
TXN_LEGIT_0333,ACC_1849,ACC_2962,829.42,2026-01-11 19:00:00
TXN_LEGIT_0737,ACC_2190,ACC_2199,651.58,2026-02-01 12:00:00
TXN_LEGIT_0813,ACC_1333,ACC_2472,354.1,2026-01-25 08:00:00
TXN_SM_IN_006,ACC_MULE_006,ACC_BOSS_01,420.55,2026-02-12 14:00:00
TXN_CYC_000,ACC_C1,ACC_C2,5000.0,2026-02-10 10:00:00
TXN_LEGIT_0103,ACC_2011,ACC_1133,1101.98,2026-01-06 15:00:00
TXN_PAY_041,CORP_PAYROLL_DEPT,ACC_EMP_041,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0781,ACC_2882,ACC_1205,85.76,2026-01-15 06:00:00
TXN_LEGIT_0178,ACC_2511,ACC_1213,18.31,2026-01-06 12:00:00
TXN_LEGIT_0637,ACC_1791,ACC_2595,142.07,2026-02-11 08:00:00
TXN_LEGIT_0326,ACC_2288,ACC_2555,216.59,2026-01-11 03:00:00
TXN_CYC_001,ACC_C2,ACC_C3,5000.0,2026-02-10 10:01:00
TXN_LEGIT_0059,ACC_1434,ACC_1586,252.47,2026-01-27 18:00:00
TXN_LEGIT_0519,ACC_2611,ACC_1915,1160.53,2026-01-24 21:00:00
TXN_LEGIT_0749,ACC_2091,ACC_2549,584.25,2026-01-25 20:00:00
TXN_LEGIT_0480,ACC_2264,ACC_2506,983.6,2026-01-04 04:00:00
TXN_LEGIT_0915,ACC_1419,ACC_2723,363.38,2026-02-08 00:00:00
TXN_LEGIT_0317,ACC_1976,ACC_1060,796.91,2026-01-28 04:00:00
TXN_LEGIT_0615,ACC_1714,ACC_1391,734.55,2026-01-30 09:00:00
TXN_LEGIT_0183,ACC_2342,ACC_2822,823.57,2026-01-08 00:00:00
TXN_LEGIT_0116,ACC_2271,ACC_2696,555.66,2026-01-29 13:00:00
TXN_LEGIT_0658,ACC_1644,ACC_2662,1150.31,2026-01-27 04:00:00
TXN_LEGIT_0421,ACC_2961,ACC_2741,919.04,2026-02-01 21:00:00
TXN_SM_IN_008,ACC_MULE_008,ACC_BOSS_01,234.74,2026-02-12 14:00:00
TXN_LEGIT_0828,ACC_2227,ACC_2716,523.12,2026-02-05 06:00:00
TXN_LEGIT_0429,ACC_2434,ACC_2452,654.03,2026-01-31 19:00:00
TXN_LEGIT_0037,ACC_1106,ACC_1351,280.0,2026-01-07 23:00:00
TXN_LEGIT_0265,ACC_2698,ACC_2370,925.05,2026-01-26 01:00:00
TXN_LEGIT_0396,ACC_1970,ACC_2566,307.72,2026-02-01 06:00:00
TXN_LEGIT_0756,ACC_1839,ACC_2635,1069.77,2026-01-22 08:00:00
TXN_LEGIT_0730,ACC_2728,ACC_2568,173.04,2026-01-20 06:00:00
TXN_LEGIT_0549,ACC_1067,ACC_2579,836.16,2026-02-13 20:00:00
TXN_PAY_018,CORP_PAYROLL_DEPT,ACC_EMP_018,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0914,ACC_2915,ACC_1167,545.44,2026-01-29 06:00:00
TXN_LEGIT_0156,ACC_1538,ACC_2265,1006.74,2026-01-15 02:00:00
TXN_LEGIT_0861,ACC_1044,ACC_2948,74.58,2026-01-31 00:00:00
TXN_LEGIT_0734,ACC_2325,ACC_2888,1135.96,2026-01-02 00:00:00
TXN_LEGIT_0075,ACC_1692,ACC_2040,585.61,2026-02-10 00:00:00
TXN_LEGIT_0061,ACC_2251,ACC_1286,171.54,2026-01-30 15:00:00
TXN_LEGIT_0444,ACC_1090,ACC_2979,824.62,2026-02-02 22:00:00
TXN_LEGIT_0468,ACC_2987,ACC_2069,289.69,2026-02-13 18:00:00
TXN_LEGIT_0520,ACC_1687,ACC_1737,616.2,2026-01-28 05:00:00
TXN_LEGIT_0303,ACC_2299,ACC_1839,801.39,2026-01-18 16:00:00
TXN_LEGIT_0863,ACC_1125,ACC_2507,189.84,2026-01-20 00:00:00
TXN_LEGIT_0020,ACC_2335,ACC_2463,1002.02,2026-01-30 08:00:00
TXN_LEGIT_0484,ACC_1718,ACC_2020,93.74,2026-02-11 15:00:00
TXN_LEGIT_0092,ACC_1888,ACC_2257,602.24,2026-01-11 23:00:00
TXN_LEGIT_0374,ACC_2032,ACC_1837,393.64,2026-01-31 04:00:00
TXN_LEGIT_0255,ACC_1797,ACC_2969,97.8,2026-01-23 02:00:00
TXN_LEGIT_0400,ACC_1164,ACC_2511,1174.03,2026-02-03 17:00:00
TXN_PAY_048,CORP_PAYROLL_DEPT,ACC_EMP_048,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0064,ACC_2702,ACC_2306,1179.0,2026-01-25 10:00:00
TXN_SM_IN_004,ACC_MULE_004,ACC_BOSS_01,371.96,2026-02-12 14:00:00
TXN_LEGIT_0852,ACC_2187,ACC_1467,166.54,2026-01-12 05:00:00
TXN_LEGIT_0918,ACC_1285,ACC_1816,887.16,2026-01-13 07:00:00
TXN_LEGIT_0565,ACC_1177,ACC_1365,1048.33,2026-01-18 21:00:00
TXN_LEGIT_0310,ACC_1331,ACC_2593,311.48,2026-02-09 12:00:00
TXN_PAY_017,CORP_PAYROLL_DEPT,ACC_EMP_017,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0355,ACC_2836,ACC_1913,765.74,2026-02-09 07:00:00
TXN_LEGIT_0678,ACC_2713,ACC_2399,281.18,2026-01-18 16:00:00
TXN_LEGIT_0090,ACC_2463,ACC_1905,793.73,2026-01-15 00:00:00
TXN_LEGIT_0913,ACC_2961,ACC_2795,787.83,2026-01-16 13:00:00
TXN_LEGIT_0247,ACC_1795,ACC_2991,894.6,2026-01-01 11:00:00
TXN_LEGIT_0176,ACC_2458,ACC_2304,116.28,2026-01-16 23:00:00
TXN_LEGIT_0832,ACC_1260,ACC_1452,1144.53,2026-01-01 20:00:00
TXN_LEGIT_0930,ACC_1012,ACC_1095,771.47,2026-01-28 13:00:00
TXN_LEGIT_0416,ACC_1209,ACC_1633,531.94,2026-01-23 19:00:00
TXN_LEGIT_0910,ACC_2520,ACC_1880,542.06,2026-01-03 15:00:00
TXN_LEGIT_0656,ACC_2116,ACC_1848,871.04,2026-01-08 01:00:00
TXN_LEGIT_0703,ACC_2223,ACC_2195,59.54,2026-01-14 10:00:00
TXN_LEGIT_0242,ACC_1053,ACC_1664,107.65,2026-01-07 05:00:00
TXN_LEGIT_0352,ACC_1917,ACC_1358,261.08,2026-02-12 00:00:00
TXN_PAY_029,CORP_PAYROLL_DEPT,ACC_EMP_029,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0845,ACC_2316,ACC_1576,259.63,2026-01-09 09:00:00
TXN_LEGIT_0815,ACC_2260,ACC_2086,684.47,2026-01-07 00:00:00
TXN_LEGIT_0052,ACC_1292,ACC_2570,1027.46,2026-02-06 06:00:00
TXN_LEGIT_0802,ACC_2723,ACC_1763,622.5,2026-01-14 21:00:00
TXN_LEGIT_0891,ACC_2821,ACC_2494,489.61,2026-02-02 22:00:00
TXN_LEGIT_0743,ACC_2258,ACC_2998,559.66,2026-01-31 02:00:00
TXN_LEGIT_0787,ACC_1145,ACC_1838,481.32,2026-01-07 17:00:00
TXN_LEGIT_0555,ACC_2345,ACC_2867,664.54,2026-02-14 03:00:00
TXN_LEGIT_0532,ACC_1662,ACC_2651,481.91,2026-01-28 06:00:00
TXN_PAY_039,CORP_PAYROLL_DEPT,ACC_EMP_039,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0598,ACC_1598,ACC_2739,828.81,2026-01-14 20:00:00
TXN_LEGIT_0619,ACC_1456,ACC_1551,148.53,2026-02-07 18:00:00
TXN_LEGIT_0138,ACC_2396,ACC_2850,1052.57,2026-01-19 09:00:00
TXN_LEGIT_0001,ACC_1311,ACC_2829,604.95,2026-01-21 18:00:00
TXN_LEGIT_0218,ACC_2304,ACC_2543,875.48,2026-02-01 07:00:00
TXN_LEGIT_0640,ACC_1590,ACC_2891,950.38,2026-01-22 22:00:00
TXN_LEGIT_0368,ACC_1189,ACC_1442,13.99,2026-01-12 23:00:00
TXN_LEGIT_0315,ACC_1720,ACC_1870,61.09,2026-01-29 16:00:00
TXN_LEGIT_0927,ACC_1881,ACC_1071,503.96,2026-01-13 07:00:00
TXN_LEGIT_0791,ACC_2539,ACC_1380,968.55,2026-01-27 02:00:00
TXN_PAY_045,CORP_PAYROLL_DEPT,ACC_EMP_045,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0304,ACC_1208,ACC_1491,722.79,2026-01-29 23:00:00
TXN_LEGIT_0768,ACC_1061,ACC_2178,311.85,2026-01-19 11:00:00
TXN_LEGIT_0223,ACC_1345,ACC_1060,799.6,2026-02-03 06:00:00
TXN_LEGIT_0419,ACC_2202,ACC_2284,967.81,2026-01-14 23:00:00
TXN_LEGIT_0836,ACC_1102,ACC_2601,1011.66,2026-02-13 17:00:00
TXN_PAY_027,CORP_PAYROLL_DEPT,ACC_EMP_027,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0729,ACC_2739,ACC_1158,642.27,2026-01-20 10:00:00
TXN_LEGIT_0909,ACC_1755,ACC_2407,718.13,2026-01-08 15:00:00
TXN_LEGIT_0461,ACC_1897,ACC_2234,64.26,2026-01-07 03:00:00
TXN_LEGIT_0391,ACC_1683,ACC_1700,546.8,2026-02-15 10:00:00
TXN_LEGIT_0477,ACC_2647,ACC_2131,1029.28,2026-01-10 04:00:00
TXN_LEGIT_0003,ACC_1253,ACC_2542,373.51,2026-02-07 05:00:00
TXN_LEGIT_0155,ACC_1765,ACC_2894,1025.41,2026-02-13 20:00:00
TXN_LEGIT_0899,ACC_2942,ACC_2364,41.17,2026-02-04 04:00:00
TXN_LEGIT_0437,ACC_2702,ACC_2568,572.67,2026-01-16 13:00:00
TXN_LEGIT_0027,ACC_1428,ACC_1031,181.35,2026-01-05 18:00:00
TXN_LEGIT_0875,ACC_2699,ACC_1419,212.87,2026-01-26 05:00:00
TXN_LEGIT_0896,ACC_1290,ACC_2710,343.63,2026-02-09 00:00:00
TXN_LEGIT_0748,ACC_2986,ACC_2315,92.63,2026-01-13 13:00:00
TXN_LEGIT_0543,ACC_1151,ACC_1418,473.64,2026-01-11 10:00:00
TXN_LEGIT_0827,ACC_1163,ACC_2074,246.84,2026-01-04 07:00:00
TXN_LEGIT_0196,ACC_1479,ACC_2988,1143.44,2026-01-26 15:00:00
TXN_LEGIT_0118,ACC_2540,ACC_2260,1065.45,2026-01-28 08:00:00
TXN_LEGIT_0824,ACC_1543,ACC_2339,1036.63,2026-02-14 20:00:00
TXN_PAY_049,CORP_PAYROLL_DEPT,ACC_EMP_049,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0158,ACC_1138,ACC_1494,1122.2,2026-01-11 00:00:00
TXN_LEGIT_0038,ACC_2023,ACC_1803,34.42,2026-01-06 16:00:00
TXN_LEGIT_0879,ACC_1817,ACC_2665,341.72,2026-01-11 14:00:00
TXN_LEGIT_0635,ACC_1864,ACC_1834,172.83,2026-01-03 07:00:00
TXN_PAY_046,CORP_PAYROLL_DEPT,ACC_EMP_046,2800.0,2026-01-31 08:30:00
TXN_PAY_024,CORP_PAYROLL_DEPT,ACC_EMP_024,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0102,ACC_1495,ACC_2798,651.95,2026-01-01 13:00:00
TXN_LEGIT_0867,ACC_1180,ACC_1540,1093.76,2026-02-11 12:00:00
TXN_LEGIT_0074,ACC_1137,ACC_2586,879.48,2026-02-05 00:00:00
TXN_LEGIT_0541,ACC_1725,ACC_2378,841.21,2026-02-12 16:00:00
TXN_LEGIT_0638,ACC_1617,ACC_2602,966.95,2026-01-18 00:00:00
TXN_LEGIT_0648,ACC_1289,ACC_2483,182.58,2026-02-07 12:00:00
TXN_PAY_023,CORP_PAYROLL_DEPT,ACC_EMP_023,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0586,ACC_1774,ACC_1082,982.96,2026-01-25 16:00:00
TXN_LEGIT_0056,ACC_2060,ACC_1397,83.5,2026-01-16 05:00:00
TXN_LEGIT_0533,ACC_1915,ACC_1455,919.39,2026-01-14 22:00:00
TXN_LEGIT_0908,ACC_1052,ACC_1984,1067.91,2026-02-12 01:00:00
TXN_LEGIT_0334,ACC_1666,ACC_2603,985.96,2026-01-24 06:00:00
TXN_LEGIT_0417,ACC_2926,ACC_1251,1167.07,2026-01-30 22:00:00
TXN_LEGIT_0422,ACC_1495,ACC_1375,277.67,2026-01-28 01:00:00
TXN_LEGIT_0689,ACC_2436,ACC_2699,183.02,2026-01-18 03:00:00
TXN_LEGIT_0517,ACC_1729,ACC_1422,840.56,2026-02-01 13:00:00
TXN_LEGIT_0259,ACC_1807,ACC_2479,529.17,2026-01-31 03:00:00
TXN_LEGIT_0447,ACC_1342,ACC_2093,782.9,2026-02-04 19:00:00
TXN_LEGIT_0659,ACC_2709,ACC_1847,996.03,2026-01-10 08:00:00
TXN_LEGIT_0454,ACC_2347,ACC_1254,59.13,2026-01-05 04:00:00
TXN_LEGIT_0282,ACC_1330,ACC_1163,947.05,2026-01-23 17:00:00
TXN_LEGIT_0776,ACC_2217,ACC_1180,405.55,2026-01-10 00:00:00
TXN_LEGIT_0159,ACC_2236,ACC_2359,379.02,2026-01-22 08:00:00
TXN_LEGIT_0621,ACC_1954,ACC_2612,25.46,2026-01-11 08:00:00
TXN_PAY_025,CORP_PAYROLL_DEPT,ACC_EMP_025,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0554,ACC_2480,ACC_1459,939.94,2026-02-02 22:00:00
TXN_LEGIT_0820,ACC_1016,ACC_2900,473.47,2026-01-11 12:00:00
TXN_LEGIT_0279,ACC_1437,ACC_2284,939.65,2026-01-09 16:00:00
TXN_LEGIT_0742,ACC_1652,ACC_1470,426.91,2026-02-11 16:00:00
TXN_LEGIT_0363,ACC_2305,ACC_1332,1088.05,2026-01-21 05:00:00
TXN_LEGIT_0034,ACC_1481,ACC_2220,1125.83,2026-01-28 12:00:00
TXN_SM_IN_002,ACC_MULE_002,ACC_BOSS_01,287.15,2026-02-12 14:00:00
TXN_LEGIT_0110,ACC_1598,ACC_1354,465.94,2026-02-07 14:00:00
TXN_LEGIT_0622,ACC_1696,ACC_2834,911.37,2026-01-13 14:00:00
TXN_LEGIT_0777,ACC_2922,ACC_1804,1009.13,2026-01-10 13:00:00
TXN_LEGIT_0246,ACC_1910,ACC_1301,87.24,2026-01-06 17:00:00
TXN_PAY_002,CORP_PAYROLL_DEPT,ACC_EMP_002,2800.0,2026-01-31 08:30:00
TXN_LAYER_1,ACC_SHELL_A,ACC_SHELL_B,9500.0,2026-02-15 09:15:00
TXN_LEGIT_0236,ACC_1385,ACC_2007,723.66,2026-01-02 16:00:00
TXN_LEGIT_0847,ACC_1988,ACC_1040,441.06,2026-02-03 20:00:00
TXN_LEGIT_0636,ACC_1869,ACC_1205,76.81,2026-01-15 13:00:00
TXN_CYC_002,ACC_C3,ACC_C1,5000.0,2026-02-10 10:02:00
TXN_LEGIT_0152,ACC_2864,ACC_1773,646.39,2026-01-06 05:00:00
TXN_LEGIT_0028,ACC_2401,ACC_2553,815.66,2026-01-05 15:00:00
TXN_LEGIT_0240,ACC_1809,ACC_1573,242.12,2026-02-02 04:00:00
TXN_LEGIT_0489,ACC_1109,ACC_1002,750.22,2026-02-10 17:00:00
TXN_LEGIT_0272,ACC_1547,ACC_1694,982.19,2026-01-12 01:00:00
TXN_LEGIT_0771,ACC_2969,ACC_1396,486.67,2026-02-09 09:00:00
TXN_LEGIT_0135,ACC_1608,ACC_2131,526.95,2026-02-01 06:00:00
TXN_LEGIT_0281,ACC_2969,ACC_2467,45.83,2026-01-31 01:00:00
TXN_LEGIT_0920,ACC_1440,ACC_1934,172.22,2026-01-04 16:00:00
TXN_LEGIT_0790,ACC_1219,ACC_1001,821.98,2026-02-13 06:00:00
TXN_LEGIT_0774,ACC_1852,ACC_2880,1183.28,2026-02-10 03:00:00
TXN_LEGIT_0397,ACC_1603,ACC_1126,80.83,2026-02-01 01:00:00
TXN_LEGIT_0711,ACC_1024,ACC_1419,161.47,2026-01-17 14:00:00
TXN_LEGIT_0195,ACC_1725,ACC_1374,1105.13,2026-01-07 01:00:00
TXN_LEGIT_0716,ACC_1459,ACC_2376,699.85,2026-02-03 00:00:00
TXN_LEGIT_0039,ACC_2778,ACC_1837,1026.67,2026-01-25 20:00:00
TXN_LEGIT_0809,ACC_2764,ACC_2968,783.12,2026-01-24 12:00:00
TXN_LEGIT_0213,ACC_1171,ACC_2649,139.37,2026-02-04 08:00:00
TXN_LEGIT_0904,ACC_1977,ACC_1813,142.1,2026-01-04 21:00:00
TXN_LEGIT_0348,ACC_1703,ACC_1398,171.21,2026-02-09 09:00:00
TXN_LEGIT_0850,ACC_2470,ACC_2393,1179.62,2026-01-13 12:00:00
TXN_LEGIT_0644,ACC_2385,ACC_1025,979.92,2026-01-20 10:00:00
TXN_PAY_026,CORP_PAYROLL_DEPT,ACC_EMP_026,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0718,ACC_1278,ACC_1165,698.29,2026-02-07 06:00:00
TXN_LEGIT_0750,ACC_1241,ACC_2581,1020.72,2026-01-21 07:00:00
TXN_LEGIT_0692,ACC_2775,ACC_2809,1170.0,2026-02-13 16:00:00
TXN_LEGIT_0381,ACC_1411,ACC_1670,332.29,2026-02-01 18:00:00
TXN_LEGIT_0271,ACC_1181,ACC_2257,173.39,2026-01-27 09:00:00
TXN_PAY_015,CORP_PAYROLL_DEPT,ACC_EMP_015,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0646,ACC_2371,ACC_1210,745.99,2026-01-11 23:00:00
TXN_PAY_034,CORP_PAYROLL_DEPT,ACC_EMP_034,2800.0,2026-01-31 08:30:00
TXN_PAY_000,CORP_PAYROLL_DEPT,ACC_EMP_000,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0337,ACC_1443,ACC_2826,376.55,2026-01-30 16:00:00
TXN_LEGIT_0603,ACC_1225,ACC_2562,1129.69,2026-02-12 03:00:00
TXN_LEGIT_0825,ACC_1361,ACC_2042,689.05,2026-01-08 15:00:00
TXN_LEGIT_0588,ACC_1313,ACC_1628,1118.79,2026-01-29 15:00:00
TXN_LEGIT_0709,ACC_1086,ACC_2031,227.35,2026-01-11 04:00:00
TXN_LEGIT_0372,ACC_1553,ACC_1116,1085.08,2026-01-24 11:00:00
TXN_LEGIT_0753,ACC_2141,ACC_1663,497.82,2026-02-04 07:00:00
TXN_LEGIT_0751,ACC_1957,ACC_1334,850.77,2026-01-15 17:00:00
TXN_LEGIT_0894,ACC_1964,ACC_1143,575.67,2026-01-07 05:00:00
TXN_LEGIT_0070,ACC_1801,ACC_1255,523.88,2026-02-04 10:00:00
TXN_LEGIT_0062,ACC_1929,ACC_1767,1144.64,2026-01-04 09:00:00
TXN_LEGIT_0319,ACC_1859,ACC_1693,1118.4,2026-01-09 03:00:00
TXN_LEGIT_0536,ACC_1432,ACC_2007,1081.37,2026-01-26 01:00:00
TXN_LEGIT_0353,ACC_1852,ACC_2604,1149.17,2026-02-10 02:00:00
TXN_LEGIT_0720,ACC_2794,ACC_1610,1015.83,2026-01-21 09:00:00
TXN_LEGIT_0628,ACC_2406,ACC_1709,1046.23,2026-01-25 15:00:00
TXN_LEGIT_0521,ACC_1615,ACC_2668,853.67,2026-02-01 21:00:00
TXN_LEGIT_0435,ACC_2951,ACC_2853,966.88,2026-01-15 01:00:00
TXN_LEGIT_0100,ACC_2020,ACC_1676,828.39,2026-01-18 17:00:00
TXN_LEGIT_0260,ACC_1126,ACC_2392,377.78,2026-01-07 06:00:00
TXN_LEGIT_0174,ACC_1015,ACC_1749,1011.71,2026-01-13 04:00:00
TXN_LEGIT_0057,ACC_2637,ACC_2642,864.64,2026-02-07 21:00:00
TXN_LEGIT_0403,ACC_1907,ACC_2689,154.64,2026-01-30 04:00:00
TXN_LEGIT_0107,ACC_1855,ACC_2121,184.58,2026-02-11 00:00:00
TXN_LEGIT_0903,ACC_1452,ACC_1829,646.63,2026-01-05 21:00:00
TXN_LEGIT_0359,ACC_1614,ACC_2546,1128.76,2026-02-06 20:00:00
TXN_LEGIT_0568,ACC_1153,ACC_1026,916.72,2026-01-22 02:00:00
TXN_LEGIT_0690,ACC_1286,ACC_1751,947.75,2026-02-01 10:00:00
TXN_LEGIT_0166,ACC_2254,ACC_1472,90.7,2026-02-09 03:00:00
TXN_LEGIT_0630,ACC_1358,ACC_2533,978.22,2026-01-17 17:00:00
TXN_LEGIT_0804,ACC_2904,ACC_1052,429.79,2026-02-11 16:00:00
TXN_PAY_008,CORP_PAYROLL_DEPT,ACC_EMP_008,2800.0,2026-01-31 08:30:00
TXN_LEGIT_0099,ACC_1873,ACC_1984,468.47,2026-02-07 03:00:00
